,Collection,PatientID,PatientName,PatientSex,StudyInstanceUID,StudyDate,StudyDescription,SeriesCount,SeriesInstanceUID,Modality,ProtocolName,SeriesDate,SeriesDescription,BodyPartExamined,SeriesNumber,Manufacturer,ManufacturerModelName,SoftwareVersions,Visibility,ImageCount
251,Mouse-Astrocytoma,TVD_GBM_IC1_070610_19,TVD_GBM_IC1_070610_19,M,1.3.46.670589.11.17169.5.0.6060.2010092709381189369.3,2010-09-27,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010092712183762484.3,MR,3D_12Sl_Dyn22s_AP_TR9/TE3 SENSE,2010-09-27,3D_12Sl_Dyn22s_AP_TR9/TE3,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,600
252,Mouse-Astrocytoma,TVD_GBM_IC1_070610_19,TVD_GBM_IC1_070610_19,M,1.3.46.670589.11.17169.5.0.6060.2010092709381189369.3,2010-09-27,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010092712125435427.3,MR,3D_12Sl_Dyn22s_AP_TR9/TE3 SENSE,2010-09-27,3D_12Sl_Dyn22s_AP_TR9/TE3,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,24
253,Mouse-Astrocytoma,TVD_GBM_IC1_070610_19,TVD_GBM_IC1_070610_19,M,1.3.46.670589.11.17169.5.0.6060.2010092709381189369.3,2010-09-27,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010092712373179693.3,MR,T1_FFE_Cor_PostC SENSE,2010-09-27,T1_FFE_Cor_PostC SENSE,SKULL,901.000000,Philips Medical Systems,Achieva,2.6.3,1,48
254,Mouse-Astrocytoma,TVD_GBM_IC1_070610_19,TVD_GBM_IC1_070610_19,M,1.3.46.670589.11.17169.5.0.6060.2010092709381189369.3,2010-09-27,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010092712020389349.3,MR,T1_FFE_Cor_PreC SENSE,2010-09-27,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
255,Mouse-Astrocytoma,TVD_GBM_IC2_11311061_021811,TVD_GBM_IC2_11311061_021811,M,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.2,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.4564.2011021813152497428.2,MR,T1_FFE_Cor_PreC SENSE,2011-02-18,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
256,Mouse-Astrocytoma,TVD_GBM_IC2_11311061_021811,TVD_GBM_IC2_11311061_021811,M,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.2,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.9848.2012020611433050000.2,MR,sT1_FFE_Subtr,2011-02-18,sT1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
257,Mouse-Astrocytoma,TVD_GBM_IC2_11311061_021811,TVD_GBM_IC2_11311061_021811,M,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.2,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.4564.2011021812452733404.2,MR,TSE_100_Cor_P4 SENSE,2011-02-18,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
258,Mouse-Astrocytoma,TVD_GBM_IC2_11311061_021811,TVD_GBM_IC2_11311061_021811,M,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.2,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.9496.2012020611365541000.2,MR,sT1_FFE_Subtr,2011-02-18,sT1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
259,Mouse-Astrocytoma,TVD_GBM_IC2_11311061_021811,TVD_GBM_IC2_11311061_021811,M,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.2,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.4564.2011021813465799742.2,MR,T1_FFE_Cor_PostC SENSE,2011-02-18,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
260,Mouse-Astrocytoma,TVD_GBM_IC2_11311061_021811,TVD_GBM_IC2_11311061_021811,M,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.2,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.4564.2011021813282453533.2,MR,Dyn22s_AP_TR9/TE3 SENSE,2011-02-18,Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
261,Mouse-Astrocytoma,TVD_GBM_IC2_11311061_021811,TVD_GBM_IC2_11311061_021811,M,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.2,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.4564.2011021813275085512.2,MR,T1_FFE_PreFA5 SENSE,2011-02-18,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
262,Mouse-Astrocytoma,TVD_GBM_U87_1202445_022112,TVD_GBM_U87_1202445_022112,F,1.3.46.670589.11.17169.5.0.548.2012022109060329918.2,2012-02-21,,6,1.3.46.670589.11.17169.5.0.7588.2012022110361184292.2,MR,WIP T1_FFE_PreFA5 SENSE,2012-02-21,T1_FFE_PreFA5 SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,12
263,Mouse-Astrocytoma,TVD_GBM_U87_1202445_022112,TVD_GBM_U87_1202445_022112,F,1.3.46.670589.11.17169.5.0.548.2012022109060329918.2,2012-02-21,,6,1.3.46.670589.11.17169.5.0.7588.2012022110551492578.2,MR,WIP T1_FFE_Cor_PostC SENSE,2012-02-21,T1_FFE_Cor_PostC SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,48
264,Mouse-Astrocytoma,TVD_GBM_U87_1202445_022112,TVD_GBM_U87_1202445_022112,F,1.3.46.670589.11.17169.5.0.548.2012022109060329918.2,2012-02-21,,6,1.3.46.670589.11.17169.5.0.9584.2012022111052173000.2,MR,sT1_FFE_Subtr,2012-02-21,sT1_FFE_Subtr,SKULL,702.000000,Philips Medical Systems,Achieva,2.6.3,1,48
265,Mouse-Astrocytoma,TVD_GBM_U87_1202445_022112,TVD_GBM_U87_1202445_022112,F,1.3.46.670589.11.17169.5.0.548.2012022109060329918.2,2012-02-21,,6,1.3.46.670589.11.17169.5.0.7588.2012022110283515265.2,MR,WIP T1_FFE_Cor_PreC SENSE,2012-02-21,T1_FFE_Cor_PreC SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,48
266,Mouse-Astrocytoma,TVD_GBM_U87_1202445_022112,TVD_GBM_U87_1202445_022112,F,1.3.46.670589.11.17169.5.0.548.2012022109060329918.2,2012-02-21,,6,1.3.46.670589.11.17169.5.0.7588.2012022109591943241.2,MR,WIP TSE_100_Cor_P4 SENSE,2012-02-21,TSE_100_Cor_P4 SENSE,SKULL,301.000000,Philips Medical Systems,Achieva,2.6.3,1,30
267,Mouse-Astrocytoma,TVD_GBM_U87_1202445_022112,TVD_GBM_U87_1202445_022112,F,1.3.46.670589.11.17169.5.0.548.2012022109060329918.2,2012-02-21,,6,1.3.46.670589.11.17169.5.0.7588.2012022110364148330.2,MR,WIP Dyn22s_AP_TR9/TE3 SENSE,2012-02-21,Dyn22s_AP_TR9/TE3 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,600
268,Mouse-Astrocytoma,TVD_GBM_U87_1202144_021412,TVD_GBM_U87_1202144_021412,F,1.3.46.670589.11.17169.5.0.548.2012021409575487420.4,2012-02-14,Group-487 Cells,6,1.3.46.670589.11.17169.5.0.5388.2012021412475089000.4,MR,s T1_FFE_Cor_Subtr,2012-02-14,s T1_FFE_Cor_Subtr,SKULL,902.000000,Philips Medical Systems,Achieva,2.6.3,1,48
269,Mouse-Astrocytoma,TVD_GBM_U87_1202144_021412,TVD_GBM_U87_1202144_021412,F,1.3.46.670589.11.17169.5.0.548.2012021409575487420.4,2012-02-14,Group-487 Cells,6,1.3.46.670589.11.17169.5.0.7588.2012021411491925952.4,MR,WIP T1_FFE_Cor_PostC SENSE,2012-02-14,T1_FFE_Cor_PostC SENSE,SKULL,901.000000,Philips Medical Systems,Achieva,2.6.3,1,48
270,Mouse-Astrocytoma,TVD_GBM_U87_1202144_021412,TVD_GBM_U87_1202144_021412,F,1.3.46.670589.11.17169.5.0.548.2012021409575487420.4,2012-02-14,Group-487 Cells,6,1.3.46.670589.11.17169.5.0.7588.2012021411214051607.4,MR,WIP T1_FFE_Cor_PreC SENSE,2012-02-14,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
271,Mouse-Astrocytoma,TVD_GBM_U87_1202144_021412,TVD_GBM_U87_1202144_021412,F,1.3.46.670589.11.17169.5.0.548.2012021409575487420.4,2012-02-14,Group-487 Cells,6,1.3.46.670589.11.17169.5.0.7588.2012021411304595743.4,MR,WIP Dyn22s_AP_TR9/TE3 SENSE,2012-02-14,Dyn22s_AP_TR9/TE3 SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,600
272,Mouse-Astrocytoma,TVD_GBM_U87_1202144_021412,TVD_GBM_U87_1202144_021412,F,1.3.46.670589.11.17169.5.0.548.2012021409575487420.4,2012-02-14,Group-487 Cells,6,1.3.46.670589.11.17169.5.0.7588.2012021410522906582.4,MR,WIP TSE_100_Cor_P4 SENSE,2012-02-14,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
273,Mouse-Astrocytoma,TVD_GBM_U87_1202144_021412,TVD_GBM_U87_1202144_021412,F,1.3.46.670589.11.17169.5.0.548.2012021409575487420.4,2012-02-14,Group-487 Cells,6,1.3.46.670589.11.17169.5.0.7588.2012021411291722633.4,MR,WIP T1_FFE_PreFA5 SENSE,2012-02-14,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
274,Mouse-Astrocytoma,TVD_GBM_IC1_070610_34,TVD_GBM_IC1_070610_34,F,1.3.46.670589.11.17169.5.0.6060.2010100409431882673.1,2010-10-04,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010100411103937698.1,MR,Dyn22s_AP_TR9/TE3 SENSE,2010-10-04,Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
275,Mouse-Astrocytoma,TVD_GBM_IC1_070610_34,TVD_GBM_IC1_070610_34,F,1.3.46.670589.11.17169.5.0.6060.2010100409431882673.1,2010-10-04,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.9016.2012020616452439000.1,MR,sT1_FFE_Subtr,2010-10-04,sT1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
276,Mouse-Astrocytoma,TVD_GBM_IC1_070610_34,TVD_GBM_IC1_070610_34,F,1.3.46.670589.11.17169.5.0.6060.2010100409431882673.1,2010-10-04,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010100411292239907.1,MR,T1_FFE_Cor_PostC SENSE,2010-10-04,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
277,Mouse-Astrocytoma,TVD_GBM_IC1_070610_34,TVD_GBM_IC1_070610_34,F,1.3.46.670589.11.17169.5.0.6060.2010100409431882673.1,2010-10-04,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010100410311348570.1,MR,TSE_100_Cor_P4 SENSE,2010-10-04,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
278,Mouse-Astrocytoma,TVD_GBM_IC1_070610_34,TVD_GBM_IC1_070610_34,F,1.3.46.670589.11.17169.5.0.6060.2010100409431882673.1,2010-10-04,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010100411011110594.1,MR,T1_FFE_Cor_PreC SENSE,2010-10-04,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
279,Mouse-Astrocytoma,TVD_GBM_IC1_070610_34,TVD_GBM_IC1_070610_34,F,1.3.46.670589.11.17169.5.0.6060.2010100409431882673.1,2010-10-04,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010100411084784621.1,MR,T1_FFE_PreFA5 SENSE,2010-10-04,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
280,Mouse-Astrocytoma,TVD_GBM_U87_1202254_021512,TVD_GBM_U87_1202254_021512,F,1.3.46.670589.11.17169.5.0.548.2012021510554459498.3,2012-02-15,,6,1.3.46.670589.11.17169.5.0.7588.2012021512332107906.3,MR,WIP T1_FFE_PreFA5 SENSE,2012-02-15,T1_FFE_PreFA5 SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,12
281,Mouse-Astrocytoma,TVD_GBM_U87_1202254_021512,TVD_GBM_U87_1202254_021512,F,1.3.46.670589.11.17169.5.0.548.2012021510554459498.3,2012-02-15,,6,1.3.46.670589.11.17169.5.0.7588.2012021512254482849.3,MR,WIP T1_FFE_Cor_PreC SENSE,2012-02-15,T1_FFE_Cor_PreC SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,48
282,Mouse-Astrocytoma,TVD_GBM_U87_1202254_021512,TVD_GBM_U87_1202254_021512,F,1.3.46.670589.11.17169.5.0.548.2012021510554459498.3,2012-02-15,,6,1.3.46.670589.11.17169.5.0.7588.2012021512543057321.3,MR,WIP T1_FFE_Cor_PostC SENSE,2012-02-15,T1_FFE_Cor_PostC SENSE,SKULL,1101.000000,Philips Medical Systems,Achieva,2.6.3,1,48
283,Mouse-Astrocytoma,TVD_GBM_U87_1202254_021512,TVD_GBM_U87_1202254_021512,F,1.3.46.670589.11.17169.5.0.548.2012021510554459498.3,2012-02-15,,6,1.3.46.670589.11.17169.5.0.7588.2012021511485671798.3,MR,WIP TSE_100_Cor_P4 SENSE,2012-02-15,TSE_100_Cor_P4 SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,30
284,Mouse-Astrocytoma,TVD_GBM_U87_1202254_021512,TVD_GBM_U87_1202254_021512,F,1.3.46.670589.11.17169.5.0.548.2012021510554459498.3,2012-02-15,,6,1.3.46.670589.11.17169.5.0.8768.2012021513152731000.3,MR,sT1_FFE_Cor_Subtr,2012-02-15,sT1_FFE_Cor_Subtr,SKULL,1102.000000,Philips Medical Systems,Achieva,2.6.3,1,48
285,Mouse-Astrocytoma,TVD_GBM_U87_1202254_021512,TVD_GBM_U87_1202254_021512,F,1.3.46.670589.11.17169.5.0.548.2012021510554459498.3,2012-02-15,,6,1.3.46.670589.11.17169.5.0.7588.2012021512355711112.3,MR,WIP Dyn22s_AP_TR9/TE3 SENSE,2012-02-15,Dyn22s_AP_TR9/TE3 SENSE,SKULL,1001.000000,Philips Medical Systems,Achieva,2.6.3,1,600
